Production_ID,Region_Name,Crop_Name,Time_ID,Soil_Type,Climate_Name,Avg_Temperature,Growth_Duration,Season,Quantity
20200544409,Littoral,Taro,202005,Saline,Equatorial,25.5,334,Rainy Season,1254
20200544857,Centre,Orange,202005,Peaty,Tropical Savanna,22.2,126,Rainy Season,6928
20200545323,Littoral,Mushroom,202005,Saline,Equatorial,25.5,310,Rainy Season,8367
20200545733,Southwest,Sweet potato,202005,Saline,Equatorial,25.5,316,Rainy Season,9858
20200545862,Southwest,Cassava,202005,Saline,Equatorial,25.5,171,Rainy Season,6654
20200546141,Southwest,Taro,202005,Loamy,Equatorial,25.5,334,Rainy Season,1866
20200546203,Southwest,Paddy rice,202005,Peaty,Equatorial,25.5,167,Rainy Season,1015
20200546210,West,Chilli,202005,Loamy,Tropical Savanna,22.2,258,Rainy Season,2329
20200546569,Littoral,Papaya,202005,Loamy,Equatorial,25.5,280,Rainy Season,6082
20200547015,Littoral,garlic,202005,Saline,Equatorial,25.5,170,Rainy Season,8577
20200547417,Northwest,Sorghum,202005,Silty,Mountain,20.0,320,Rainy Season,5973
20200548230,Southwest,Mango,202005,Loamy,Equatorial,25.5,104,Rainy Season,7131
20200548310,Littoral,Papaya,202005,Peaty,Equatorial,25.5,280,Rainy Season,1744
20200548402,Southwest,Avocado,202005,Saline,Equatorial,25.5,179,Rainy Season,6461
20200548592,Littoral,Onion,202005,Loamy,Equatorial,25.5,170,Rainy Season,4190
20200548811,Littoral,Robusta coffee,202005,Peaty,Equatorial,25.5,321,Rainy Season,2254
20200549250,Centre,Watermelon,202005,Peaty,Tropical Savanna,22.2,136,Rainy Season,8293
20200549439,Northwest,Cowpea,202005,Silty,Mountain,20.0,135,Rainy Season,9610
20200549691,Littoral,Onion,202005,Peaty,Equatorial,25.5,170,Rainy Season,9822
20200549718,Littoral,Mango,202005,Loamy,Equatorial,25.5,104,Rainy Season,2440
20200550131,Littoral,Cassava,202005,Loamy,Equatorial,25.5,171,Rainy Season,2073
20200550507,East,Taro,202005,Clay,Equatorial,25.5,334,Rainy Season,1517
20200551398,Littoral,Soya,202005,Loamy,Equatorial,25.5,141,Rainy Season,1362
20200551582,Littoral,Voandzou,202005,Peaty,Equatorial,25.5,134,Rainy Season,2732
20200552362,Southwest,Mango,202005,Saline,Equatorial,25.5,104,Rainy Season,374
20200552400,South,Oil,202005,Clay,Equatorial,25.5,291,Rainy Season,2584
20200552585,Littoral,Cocoa,202005,Loamy,Equatorial,25.5,319,Rainy Season,1935
20200552672,Littoral,Sugar cane,202005,Loamy,Equatorial,25.5,208,Rainy Season,388
20200552683,Southwest,Taro,202005,Peaty,Equatorial,25.5,334,Rainy Season,2056
20200554223,Littoral,Paddy rice,202005,Saline,Equatorial,25.5,167,Rainy Season,3381
20200554285,Littoral,Cassava,202005,Saline,Equatorial,25.5,171,Rainy Season,1538
20200554988,Littoral,Macabo,202005,Saline,Equatorial,25.5,334,Rainy Season,2838
20200555080,Farnorth,Sorghum,202005,Sandy,Semi-Arid (Sahelian),30.9,320,Rainy Season,6316
20200555167,Littoral,Coffee Arabica,202005,Loamy,Equatorial,25.5,204,Rainy Season,1122
20200555560,Centre,Maize,202005,Clay,Tropical Savanna,22.2,356,Rainy Season,2864
20200555671,Littoral,Coffee Arabica,202005,Saline,Equatorial,25.5,204,Rainy Season,8480
20200555938,Centre,Sweet potato,202005,Clay,Tropical Savanna,22.2,316,Rainy Season,2947
20200556176,Northwest,Sorghum,202005,Loamy,Mountain,20.0,320,Rainy Season,752
20200556614,Littoral,Eggplant (garden eggs),202005,Saline,Equatorial,25.5,129,Rainy Season,9533
20200556699,Littoral,Oil,202005,Loamy,Equatorial,25.5,291,Rainy Season,5010
20200557438,Littoral,Paddy rice,202005,Peaty,Equatorial,25.5,167,Rainy Season,1464
20200558702,Centre,garlic,202005,Clay,Tropical Savanna,22.2,170,Rainy Season,8757
20200559305,Littoral,Orange,202005,Loamy,Equatorial,25.5,126,Rainy Season,9887
20200559351,Centre,Cassava,202005,Clay,Tropical Savanna,22.2,171,Rainy Season,1193
20200559378,Southwest,Voandzou,202005,Loamy,Equatorial,25.5,134,Rainy Season,4659
20200559927,Southwest,Mango,202005,Peaty,Equatorial,25.5,104,Rainy Season,1223
20200560011,Littoral,Voandzou,202005,Saline,Equatorial,25.5,134,Rainy Season,9685
20200560378,Centre,Eggplant (garden eggs),202005,Clay,Tropical Savanna,22.2,129,Rainy Season,4979
20200560733,Littoral,Sweet potato,202005,Saline,Equatorial,25.5,316,Rainy Season,8490
20200561176,Southwest,Papaya,202005,Peaty,Equatorial,25.5,280,Rainy Season,1087
20200561372,Centre,Black nightshade,202005,Peaty,Tropical Savanna,22.2,158,Rainy Season,898
20200561593,Centre,Cowpea,202005,Peaty,Tropical Savanna,22.2,135,Rainy Season,2078
20200561650,Littoral,Pepper,202005,Loamy,Equatorial,25.5,283,Rainy Season,439
20200561797,Littoral,Voandzou,202005,Loamy,Equatorial,25.5,134,Rainy Season,356
20200562236,Littoral,Papaya,202005,Saline,Equatorial,25.5,280,Rainy Season,2758
20200562572,Littoral,Tomatoes,202005,Loamy,Equatorial,25.5,111,Rainy Season,6766
20200562687,Centre,garlic,202005,Peaty,Tropical Savanna,22.2,170,Rainy Season,3190
20200563312,Centre,Sweet potato,202005,Peaty,Tropical Savanna,22.2,316,Rainy Season,6667
20200563695,Southwest,Cowpea,202005,Peaty,Equatorial,25.5,135,Rainy Season,3553
20200564138,Northwest,Potato,202005,Silty,Mountain,20.0,160,Rainy Season,7280
20200565012,Centre,Potato,202005,Clay,Tropical Savanna,22.2,160,Rainy Season,6455
20200566248,Littoral,Orange,202005,Saline,Equatorial,25.5,126,Rainy Season,6389
20200566393,West,Yam,202005,Silty,Tropical Savanna,22.2,297,Rainy Season,6113
20200566858,West,Cocoa,202005,Silty,Tropical Savanna,22.2,319,Rainy Season,7880
20200567132,South,Taro,202005,Clay,Equatorial,25.5,334,Rainy Season,6626
20200567395,Northwest,Yam,202005,Silty,Mountain,20.0,297,Rainy Season,2386
20200567671,Southwest,Yam,202005,Loamy,Equatorial,25.5,297,Rainy Season,4270
20200567976,Littoral,Watermelon,202005,Loamy,Equatorial,25.5,136,Rainy Season,6166
20200567986,Southwest,Orange,202005,Loamy,Equatorial,25.5,126,Rainy Season,370
20200568039,Southwest,Orange,202005,Saline,Equatorial,25.5,126,Rainy Season,3167
20200568537,Farnorth,Millet,202005,Sandy,Semi-Arid (Sahelian),30.9,320,Rainy Season,1475
20200569072,Northwest,Cowpea,202005,Loamy,Mountain,20.0,135,Rainy Season,8125
20200569157,Littoral,Pepper,202005,Saline,Equatorial,25.5,283,Rainy Season,7495
20200570997,Littoral,Paddy rice,202005,Loamy,Equatorial,25.5,167,Rainy Season,3511
20200571795,Southwest,Rubber,202005,Peaty,Equatorial,25.5,180,Rainy Season,8068
20200572000,Southwest,Rubber,202005,Saline,Equatorial,25.5,180,Rainy Season,2164
20200572093,Littoral,Orange,202005,Peaty,Equatorial,25.5,126,Rainy Season,7581
20200573151,South,Robusta coffee,202005,Peaty,Equatorial,25.5,321,Rainy Season,3871
20200573743,North,Cowpea,202005,Sandy,Tropical Savanna,22.2,135,Rainy Season,8390
20200574054,Centre,Cabbage,202005,Clay,Tropical Savanna,22.2,357,Rainy Season,2235
20200575293,Littoral,garlic,202005,Loamy,Equatorial,25.5,170,Rainy Season,8682
20200575778,Littoral,Mushroom,202005,Loamy,Equatorial,25.5,310,Rainy Season,8283
20200578785,East,Robusta coffee,202005,Clay,Equatorial,25.5,321,Rainy Season,9082
20200578899,Littoral,Carrot,202005,Loamy,Equatorial,25.5,310,Rainy Season,1861
20200579028,Adamawa,Maize,202005,Loamy,Highland,20.4,356,Rainy Season,7682
20200580250,Southwest,Papaya,202005,Loamy,Equatorial,25.5,280,Rainy Season,8228
20200581733,Littoral,Sugar cane,202005,Saline,Equatorial,25.5,208,Rainy Season,5588
20200582359,East,Cocoa,202005,Clay,Equatorial,25.5,319,Rainy Season,2294
20200583081,South,Cocoa,202005,Peaty,Equatorial,25.5,319,Rainy Season,6493
20200583651,Southwest,Rubber,202005,Loamy,Equatorial,25.5,180,Rainy Season,8122
20200583659,Littoral,Watermelon,202005,Peaty,Equatorial,25.5,136,Rainy Season,3790
20200583664,South,Oil,202005,Peaty,Equatorial,25.5,291,Rainy Season,5757
20200583674,Southwest,Sweet potato,202005,Loamy,Equatorial,25.5,316,Rainy Season,2806
20200583733,Littoral,Sweet potato,202005,Peaty,Equatorial,25.5,316,Rainy Season,6877
20200583968,Centre,Cabbage,202005,Peaty,Tropical Savanna,22.2,357,Rainy Season,6401
20200584088,Littoral,Robusta coffee,202005,Loamy,Equatorial,25.5,321,Rainy Season,2804
20200584174,Centre,Cowpea,202005,Clay,Tropical Savanna,22.2,135,Rainy Season,8234
20200584496,Centre,Pepper,202005,Peaty,Tropical Savanna,22.2,283,Rainy Season,8932
20200584593,Centre,Carrot,202005,Peaty,Tropical Savanna,22.2,310,Rainy Season,2500
20200584996,West,Chilli,202005,Silty,Tropical Savanna,22.2,258,Rainy Season,9328
20200585840,Littoral,Avocado,202005,Peaty,Equatorial,25.5,179,Rainy Season,763
20200586345,Littoral,Cabbage,202005,Loamy,Equatorial,25.5,357,Rainy Season,9015
20200586667,Littoral,Avocado,202005,Saline,Equatorial,25.5,179,Rainy Season,733
20200586887,East,Oil,202005,Clay,Equatorial,25.5,291,Rainy Season,2351
20200587341,Littoral,Cabbage,202005,Peaty,Equatorial,25.5,357,Rainy Season,3879
20200587737,Southwest,Macabo,202005,Peaty,Equatorial,25.5,334,Rainy Season,6072
20200587789,Littoral,Oil,202005,Peaty,Equatorial,25.5,291,Rainy Season,9446
20200588335,Littoral,Black nightshade,202005,Saline,Equatorial,25.5,158,Rainy Season,5836
20200588924,West,Maize,202005,Silty,Tropical Savanna,22.2,356,Rainy Season,2501
20200589177,Centre,Potato,202005,Peaty,Tropical Savanna,22.2,160,Rainy Season,7677
20200590106,Centre,Tomatoes,202005,Clay,Tropical Savanna,22.2,111,Rainy Season,2683
20200590423,Southwest,Orange,202005,Peaty,Equatorial,25.5,126,Rainy Season,4702
20200590499,Southwest,Robusta coffee,202005,Peaty,Equatorial,25.5,321,Rainy Season,8397
20200590957,Centre,Watermelon,202005,Clay,Tropical Savanna,22.2,136,Rainy Season,9104
20200591422,Littoral,Pepper,202005,Peaty,Equatorial,25.5,283,Rainy Season,1825
20200591778,Centre,Papaya,202005,Peaty,Tropical Savanna,22.2,280,Rainy Season,3046
20200592103,South,Robusta coffee,202005,Clay,Equatorial,25.5,321,Rainy Season,10000
20200592753,Littoral,Rubber,202005,Saline,Equatorial,25.5,180,Rainy Season,5154
20200594808,Littoral,Robusta coffee,202005,Saline,Equatorial,25.5,321,Rainy Season,9154
20200594976,West,Avocado,202005,Silty,Tropical Savanna,22.2,179,Rainy Season,3631
20200595866,Centre,Tomatoes,202005,Peaty,Tropical Savanna,22.2,111,Rainy Season,7061
20200595954,Adamawa,Sesame,202005,Loamy,Highland,20.4,155,Rainy Season,8974
20200596362,Centre,Onion,202005,Peaty,Tropical Savanna,22.2,170,Rainy Season,2260
20200596932,Littoral,Cassava,202005,Peaty,Equatorial,25.5,171,Rainy Season,3437
20200597806,Littoral,Mango,202005,Peaty,Equatorial,25.5,104,Rainy Season,9988
20200597939,Littoral,Taro,202005,Loamy,Equatorial,25.5,334,Rainy Season,4368
20200599474,Southwest,Yam,202005,Saline,Equatorial,25.5,297,Rainy Season,3590
20200599678,Littoral,Tomatoes,202005,Saline,Equatorial,25.5,111,Rainy Season,5135
20200599898,Littoral,Oil,202005,Saline,Equatorial,25.5,291,Rainy Season,3507
20200599908,West,Yam,202005,Loamy,Tropical Savanna,22.2,297,Rainy Season,8042
20200600313,Centre,Eggplant (garden eggs),202006,Clay,Tropical Savanna,22.2,129,Rainy Season,8509
20200600436,Littoral,Taro,202006,Peaty,Equatorial,25.5,334,Rainy Season,3435
20200600754,Southwest,Voandzou,202006,Peaty,Equatorial,25.5,134,Rainy Season,4488
20200601435,Littoral,Eggplant (garden eggs),202006,Loamy,Equatorial,25.5,129,Rainy Season,5312
20200601635,West,Tomatoes,202006,Loamy,Tropical Savanna,22.2,111,Rainy Season,2975
20200601676,Centre,Black nightshade,202006,Peaty,Tropical Savanna,22.2,158,Rainy Season,4019
20200602631,Centre,garlic,202006,Clay,Tropical Savanna,22.2,170,Rainy Season,7219
20200603129,Littoral,Black nightshade,202006,Saline,Equatorial,25.5,158,Rainy Season,4437
20200604173,Southwest,Sweet potato,202006,Peaty,Equatorial,25.5,316,Rainy Season,277
20200604497,West,Avocado,202006,Silty,Tropical Savanna,22.2,179,Rainy Season,6009
20200604637,Littoral,Mushroom,202006,Peaty,Equatorial,25.5,310,Rainy Season,3683
20200604682,Littoral,Chilli,202006,Loamy,Equatorial,25.5,258,Rainy Season,4411
20200604696,Littoral,Voandzou,202006,Peaty,Equatorial,25.5,134,Rainy Season,2452
20200605297,Littoral,garlic,202006,Saline,Equatorial,25.5,170,Rainy Season,2761
20200605615,Southwest,Macabo,202006,Saline,Equatorial,25.5,334,Rainy Season,8914
20200607646,South,Oil,202006,Peaty,Equatorial,25.5,291,Rainy Season,8320
20200607776,Adamawa,Maize,202006,Loamy,Highland,20.4,356,Rainy Season,284
20200608092,Littoral,Cabbage,202006,Saline,Equatorial,25.5,357,Rainy Season,993
20200608196,Southwest,Mango,202006,Saline,Equatorial,25.5,104,Rainy Season,1712
20200608967,Southwest,Rubber,202006,Saline,Equatorial,25.5,180,Rainy Season,8273
20200609523,Littoral,Avocado,202006,Peaty,Equatorial,25.5,179,Rainy Season,1417
20200611214,Littoral,Mango,202006,Peaty,Equatorial,25.5,104,Rainy Season,6741
20200612017,Littoral,Soya,202006,Saline,Equatorial,25.5,141,Rainy Season,8082
20200612241,East,Robusta coffee,202006,Clay,Equatorial,25.5,321,Rainy Season,3030
20200612408,Centre,garlic,202006,Peaty,Tropical Savanna,22.2,170,Rainy Season,8462
20200612424,Littoral,Pepper,202006,Peaty,Equatorial,25.5,283,Rainy Season,3568
20200612939,Centre,Watermelon,202006,Peaty,Tropical Savanna,22.2,136,Rainy Season,8896
20200613744,Southwest,Papaya,202006,Loamy,Equatorial,25.5,280,Rainy Season,7578
20200614400,Southwest,Papaya,202006,Peaty,Equatorial,25.5,280,Rainy Season,8463
20200614425,Northwest,Cowpea,202006,Silty,Mountain,20.0,135,Rainy Season,5134
20200615000,Adamawa,Sesame,202006,Loamy,Highland,20.4,155,Rainy Season,3926
20200615467,Littoral,Eggplant (garden eggs),202006,Peaty,Equatorial,25.5,129,Rainy Season,8061
20200615678,Centre,Potato,202006,Clay,Tropical Savanna,22.2,160,Rainy Season,476
20200615711,Littoral,Watermelon,202006,Saline,Equatorial,25.5,136,Rainy Season,7448
20200616907,Littoral,Mango,202006,Loamy,Equatorial,25.5,104,Rainy Season,6849
20200619026,West,Maize,202006,Silty,Tropical Savanna,22.2,356,Rainy Season,853
20200619459,Adamawa,Millet,202006,Loamy,Highland,20.4,320,Rainy Season,6615
20200619472,Littoral,Robusta coffee,202006,Loamy,Equatorial,25.5,321,Rainy Season,9703
20200620284,Centre,Tomatoes,202006,Peaty,Tropical Savanna,22.2,111,Rainy Season,9104
20200621505,East,Taro,202006,Clay,Equatorial,25.5,334,Rainy Season,2685
20200621740,Littoral,Sugar cane,202006,Saline,Equatorial,25.5,208,Rainy Season,4216
20200621831,Southwest,Cowpea,202006,Loamy,Equatorial,25.5,135,Rainy Season,7918
20200621951,Littoral,Avocado,202006,Loamy,Equatorial,25.5,179,Rainy Season,5355
20200622965,Littoral,Papaya,202006,Peaty,Equatorial,25.5,280,Rainy Season,6617
20200623077,Littoral,Papaya,202006,Saline,Equatorial,25.5,280,Rainy Season,9606
20200623470,West,Maize,202006,Loamy,Tropical Savanna,22.2,356,Rainy Season,8629
20200623784,Littoral,Cassava,202006,Saline,Equatorial,25.5,171,Rainy Season,5020
20200624163,Littoral,Coffee Arabica,202006,Loamy,Equatorial,25.5,204,Rainy Season,1482
20200624214,Southwest,Cowpea,202006,Saline,Equatorial,25.5,135,Rainy Season,2571
20200624256,Littoral,garlic,202006,Peaty,Equatorial,25.5,170,Rainy Season,7500
20200624450,Littoral,Coffee Arabica,202006,Saline,Equatorial,25.5,204,Rainy Season,7132
20200624528,East,Cocoa,202006,Clay,Equatorial,25.5,319,Rainy Season,7790
20200624576,Southwest,Cassava,202006,Loamy,Equatorial,25.5,171,Rainy Season,1141
20200625352,West,Chilli,202006,Loamy,Tropical Savanna,22.2,258,Rainy Season,5920
20200625930,North,Sesame,202006,Sandy,Tropical Savanna,22.2,155,Rainy Season,7011
20200626014,Centre,Chilli,202006,Clay,Tropical Savanna,22.2,258,Rainy Season,9243
20200626270,Littoral,Voandzou,202006,Saline,Equatorial,25.5,134,Rainy Season,4764
20200626311,Centre,Pepper,202006,Clay,Tropical Savanna,22.2,283,Rainy Season,7985
20200626368,Littoral,Orange,202006,Loamy,Equatorial,25.5,126,Rainy Season,1141
20200626408,Littoral,Tomatoes,202006,Loamy,Equatorial,25.5,111,Rainy Season,7391
20200626646,Littoral,Sweet potato,202006,Saline,Equatorial,25.5,316,Rainy Season,4483
20200627353,Centre,Orange,202006,Clay,Tropical Savanna,22.2,126,Rainy Season,4687
20200627507,Southwest,Papaya,202006,Saline,Equatorial,25.5,280,Rainy Season,5621
20200627519,Littoral,Orange,202006,Peaty,Equatorial,25.5,126,Rainy Season,4021
20200627648,Littoral,Coffee Arabica,202006,Peaty,Equatorial,25.5,204,Rainy Season,6191
20200627826,Littoral,Taro,202006,Saline,Equatorial,25.5,334,Rainy Season,7085
20200627878,Centre,Mushroom,202006,Clay,Tropical Savanna,22.2,310,Rainy Season,8396
20200628367,West,Yam,202006,Loamy,Tropical Savanna,22.2,297,Rainy Season,9149
20200628618,Southwest,Avocado,202006,Peaty,Equatorial,25.5,179,Rainy Season,2974
20200630099,Southwest,Mango,202006,Peaty,Equatorial,25.5,104,Rainy Season,1043
20200631426,Littoral,garlic,202006,Loamy,Equatorial,25.5,170,Rainy Season,3540
20200631735,Centre,Orange,202006,Peaty,Tropical Savanna,22.2,126,Rainy Season,7918
20200631793,Littoral,Eggplant (garden eggs),202006,Saline,Equatorial,25.5,129,Rainy Season,2223
20200631804,Centre,Maize,202006,Clay,Tropical Savanna,22.2,356,Rainy Season,4968
20200632459,Southwest,Paddy rice,202006,Loamy,Equatorial,25.5,167,Rainy Season,3228
20200632477,Littoral,Oil,202006,Saline,Equatorial,25.5,291,Rainy Season,825
20200632849,West,Oil,202006,Silty,Tropical Savanna,22.2,291,Rainy Season,8055
20200633249,Centre,Carrot,202006,Clay,Tropical Savanna,22.2,310,Rainy Season,1798
20200633594,Littoral,Mushroom,202006,Loamy,Equatorial,25.5,310,Rainy Season,1567
20200633631,Littoral,Macabo,202006,Saline,Equatorial,25.5,334,Rainy Season,7758
20200634929,Southwest,Robusta coffee,202006,Peaty,Equatorial,25.5,321,Rainy Season,2968
20200635321,Littoral,Tomatoes,202006,Peaty,Equatorial,25.5,111,Rainy Season,3002
20200637011,Southwest,Yam,202006,Saline,Equatorial,25.5,297,Rainy Season,5066
20200637382,West,Oil,202006,Loamy,Tropical Savanna,22.2,291,Rainy Season,7075
20200637904,Littoral,Rubber,202006,Loamy,Equatorial,25.5,180,Rainy Season,7469
20200639464,Littoral,Chilli,202006,Peaty,Equatorial,25.5,258,Rainy Season,6824
20200639585,Southwest,Watermelon,202006,Saline,Equatorial,25.5,136,Rainy Season,5848
20200639631,Centre,Onion,202006,Peaty,Tropical Savanna,22.2,170,Rainy Season,6394
20200639672,Littoral,Robusta coffee,202006,Peaty,Equatorial,25.5,321,Rainy Season,5525
20200640047,West,Yam,202006,Silty,Tropical Savanna,22.2,297,Rainy Season,5223
20200640128,Southwest,Yam,202006,Peaty,Equatorial,25.5,297,Rainy Season,2808
20200640234,Centre,Potato,202006,Peaty,Tropical Savanna,22.2,160,Rainy Season,5270
20200640414,Southwest,Paddy rice,202006,Saline,Equatorial,25.5,167,Rainy Season,3355
20200641500,North,Maize,202006,Sandy,Tropical Savanna,22.2,356,Rainy Season,931
20200641921,Littoral,Paddy rice,202006,Saline,Equatorial,25.5,167,Rainy Season,6542
20200641995,Littoral,Sugar cane,202006,Peaty,Equatorial,25.5,208,Rainy Season,8692
20200642651,Centre,Mushroom,202006,Peaty,Tropical Savanna,22.2,310,Rainy Season,7250
20200643923,Centre,Papaya,202006,Clay,Tropical Savanna,22.2,280,Rainy Season,7957
20200644392,Littoral,Rubber,202006,Peaty,Equatorial,25.5,180,Rainy Season,7172
20200645169,Littoral,Voandzou,202006,Loamy,Equatorial,25.5,134,Rainy Season,6352
20200645954,Northwest,Yam,202006,Loamy,Mountain,20.0,297,Rainy Season,5063
20200645980,Centre,Cassava,202006,Peaty,Tropical Savanna,22.2,171,Rainy Season,8487
20200647322,Southwest,Watermelon,202006,Loamy,Equatorial,25.5,136,Rainy Season,973
20200647551,Littoral,Taro,202006,Loamy,Equatorial,25.5,334,Rainy Season,3871
20200647914,Southwest,Cowpea,202006,Peaty,Equatorial,25.5,135,Rainy Season,5066
20200648142,Littoral,Cocoa,202006,Peaty,Equatorial,25.5,319,Rainy Season,4187
20200648214,Centre,Carrot,202006,Peaty,Tropical Savanna,22.2,310,Rainy Season,5774
20200648694,East,Oil,202006,Clay,Equatorial,25.5,291,Rainy Season,8119
20200649571,Farnorth,Sorghum,202006,Sandy,Semi-Arid (Sahelian),30.9,320,Rainy Season,128
20200650438,Southwest,Orange,202006,Peaty,Equatorial,25.5,126,Rainy Season,4040
20200650640,Littoral,Pepper,202006,Loamy,Equatorial,25.5,283,Rainy Season,6979
20200650797,Littoral,Onion,202006,Peaty,Equatorial,25.5,170,Rainy Season,252
20200650911,Littoral,Cabbage,202006,Peaty,Equatorial,25.5,357,Rainy Season,4231
20200650926,Centre,Cassava,202006,Clay,Tropical Savanna,22.2,171,Rainy Season,6318
20200651839,Littoral,Soya,202006,Loamy,Equatorial,25.5,141,Rainy Season,3007
20200651927,Littoral,Carrot,202006,Loamy,Equatorial,25.5,310,Rainy Season,5157
20200654005,Southwest,Taro,202006,Loamy,Equatorial,25.5,334,Rainy Season,6325
20200654044,Centre,Eggplant (garden eggs),202006,Peaty,Tropical Savanna,22.2,129,Rainy Season,9077
20200654524,Southwest,Macabo,202006,Loamy,Equatorial,25.5,334,Rainy Season,7360
20200655442,East,Cassava,202006,Clay,Equatorial,25.5,171,Rainy Season,2923
20200655492,Littoral,Watermelon,202006,Loamy,Equatorial,25.5,136,Rainy Season,6282
20200655522,Littoral,Macabo,202006,Peaty,Equatorial,25.5,334,Rainy Season,9485
20200655608,Littoral,Sweet potato,202006,Loamy,Equatorial,25.5,316,Rainy Season,7531
20200655728,South,Cassava,202006,Peaty,Equatorial,25.5,171,Rainy Season,7981
20200656460,Littoral,Cabbage,202006,Loamy,Equatorial,25.5,357,Rainy Season,9305
20200657618,Southwest,Taro,202006,Peaty,Equatorial,25.5,334,Rainy Season,1492
20200657662,Southwest,Paddy rice,202006,Peaty,Equatorial,25.5,167,Rainy Season,5828
20200658167,Littoral,Cassava,202006,Loamy,Equatorial,25.5,171,Rainy Season,8761
20200658443,Northwest,Potato,202006,Silty,Mountain,20.0,160,Rainy Season,721
20200658591,Littoral,Mushroom,202006,Saline,Equatorial,25.5,310,Rainy Season,4713
20200658960,West,Chilli,202006,Silty,Tropical Savanna,22.2,258,Rainy Season,5783
20200659339,Centre,Sweet potato,202006,Clay,Tropical Savanna,22.2,316,Rainy Season,2819
20200660009,Centre,Papaya,202006,Peaty,Tropical Savanna,22.2,280,Rainy Season,4376
20200660852,Centre,Black nightshade,202006,Clay,Tropical Savanna,22.2,158,Rainy Season,4400
20200661057,West,Cocoa,202006,Silty,Tropical Savanna,22.2,319,Rainy Season,2607
20200661356,Southwest,Taro,202006,Saline,Equatorial,25.5,334,Rainy Season,4467
20200661643,Southwest,Sweet potato,202006,Loamy,Equatorial,25.5,316,Rainy Season,7129
20200661777,South,Taro,202006,Clay,Equatorial,25.5,334,Rainy Season,535
20200661807,Littoral,Tomatoes,202006,Saline,Equatorial,25.5,111,Rainy Season,3993
20200662278,Littoral,Soya,202006,Peaty,Equatorial,25.5,141,Rainy Season,5880
20200662922,Littoral,Cassava,202006,Peaty,Equatorial,25.5,171,Rainy Season,691
20200663140,North,Cowpea,202006,Sandy,Tropical Savanna,22.2,135,Rainy Season,3311
20200663435,Southwest,Avocado,202006,Saline,Equatorial,25.5,179,Rainy Season,5969
20200663678,Southwest,Cocoa,202006,Peaty,Equatorial,25.5,319,Rainy Season,6381
20200663841,Littoral,Black nightshade,202006,Loamy,Equatorial,25.5,158,Rainy Season,8531
20200664092,Littoral,Sweet potato,202006,Peaty,Equatorial,25.5,316,Rainy Season,3574
20200665161,Littoral,Avocado,202006,Saline,Equatorial,25.5,179,Rainy Season,515
20200665559,Littoral,Paddy rice,202006,Loamy,Equatorial,25.5,167,Rainy Season,8900
20200665721,South,Cocoa,202006,Peaty,Equatorial,25.5,319,Rainy Season,521
20200666384,South,Oil,202006,Clay,Equatorial,25.5,291,Rainy Season,9407
20200666407,Centre,Cabbage,202006,Clay,Tropical Savanna,22.2,357,Rainy Season,1413
20200666673,Littoral,Onion,202006,Saline,Equatorial,25.5,170,Rainy Season,3561
20200667850,Littoral,Carrot,202006,Saline,Equatorial,25.5,310,Rainy Season,6598
20200668264,South,Robusta coffee,202006,Clay,Equatorial,25.5,321,Rainy Season,8991
20200670426,Southwest,Cocoa,202006,Saline,Equatorial,25.5,319,Rainy Season,7795
20200671526,Southwest,Rubber,202006,Peaty,Equatorial,25.5,180,Rainy Season,817
20200671601,North,Millet,202006,Sandy,Tropical Savanna,22.2,320,Rainy Season,7472
20200671772,Littoral,Chilli,202006,Saline,Equatorial,25.5,258,Rainy Season,714
20200671990,Littoral,Black nightshade,202006,Peaty,Equatorial,25.5,158,Rainy Season,1216
20200673454,West,Tomatoes,202006,Silty,Tropical Savanna,22.2,111,Rainy Season,2984
20200674402,South,Cocoa,202006,Clay,Equatorial,25.5,319,Rainy Season,1935
20200674582,Southwest,Rubber,202006,Loamy,Equatorial,25.5,180,Rainy Season,6710
20200675244,Southwest,Robusta coffee,202006,Saline,Equatorial,25.5,321,Rainy Season,8742
20200675324,Centre,Onion,202006,Clay,Tropical Savanna,22.2,170,Rainy Season,7947
20200675494,Centre,Pepper,202006,Peaty,Tropical Savanna,22.2,283,Rainy Season,7623
20200676202,Southwest,Voandzou,202006,Saline,Equatorial,25.5,134,Rainy Season,3531
20200676226,Southwest,Avocado,202006,Loamy,Equatorial,25.5,179,Rainy Season,5367
20200678253,Littoral,Cocoa,202006,Saline,Equatorial,25.5,319,Rainy Season,3882
20200679406,South,Robusta coffee,202006,Peaty,Equatorial,25.5,321,Rainy Season,7197
20200679477,Southwest,Mango,202006,Loamy,Equatorial,25.5,104,Rainy Season,6618
20200680000,Littoral,Paddy rice,202006,Peaty,Equatorial,25.5,167,Rainy Season,1951
20200680151,Southwest,Macabo,202006,Peaty,Equatorial,25.5,334,Rainy Season,610
20200680778,Littoral,Robusta coffee,202006,Saline,Equatorial,25.5,321,Rainy Season,6811
20200681317,Southwest,Cassava,202006,Saline,Equatorial,25.5,171,Rainy Season,8796
20200681425,Littoral,Oil,202006,Peaty,Equatorial,25.5,291,Rainy Season,5764
20200681839,Littoral,Orange,202006,Saline,Equatorial,25.5,126,Rainy Season,9636
20200681952,Littoral,Sugar cane,202006,Loamy,Equatorial,25.5,208,Rainy Season,3663
20200682397,Centre,Chilli,202006,Peaty,Tropical Savanna,22.2,258,Rainy Season,4092
