Production_ID,Region_Name,Climate_Name,Soil_Type,Crop_Name,Year,Season,Area_Harvested,Quantity,Yield
20200135942,South,Equatorial,Clay,Taro,2020,Dry Season,62.000,5332,86.0000
20200683543,South,Equatorial,Peaty,Taro,2020,Rainy Season,30.000,8980,299.3300
20201220748,South,Equatorial,Peaty,Taro,2020,Dry Season,34.000,112,3.2900
20201024252,South,Equatorial,Peaty,Taro,2020,Rainy Season,81.000,8422,103.9800
20200444210,South,Equatorial,Peaty,Taro,2020,Dry Season,65.000,8992,138.3400
20200508267,South,Equatorial,Peaty,Taro,2020,Rainy Season,100.000,6219,62.1900
20200394954,South,Equatorial,Peaty,Taro,2020,Dry Season,74.000,5481,74.0700
20200913974,South,Equatorial,Peaty,Taro,2020,Rainy Season,69.000,543,7.8700
20200264594,South,Equatorial,Peaty,Taro,2020,Dry Season,25.000,5561,222.4400
20201184047,South,Equatorial,Peaty,Taro,2020,Dry Season,35.000,2557,73.0600
20200827121,South,Equatorial,Peaty,Taro,2020,Rainy Season,68.000,6807,100.1000
20200103142,South,Equatorial,Peaty,Taro,2020,Dry Season,32.000,3554,111.0600
20200310826,Southwest,Equatorial,Peaty,Avocado,2020,Dry Season,22.000,1001,45.5000
20201179570,Southwest,Equatorial,Saline,Avocado,2020,Dry Season,100.000,4537,45.3700
20200525416,Southwest,Equatorial,Peaty,Avocado,2020,Rainy Season,39.000,6808,174.5600
20200904553,Southwest,Equatorial,Saline,Avocado,2020,Rainy Season,24.000,3182,132.5800
20200158451,Southwest,Equatorial,Saline,Avocado,2020,Dry Season,84.000,2561,30.4900
20200628618,Southwest,Equatorial,Peaty,Avocado,2020,Rainy Season,20.000,2974,148.7000
20200194926,Southwest,Equatorial,Peaty,Avocado,2020,Dry Season,90.000,5011,55.6800
20201045413,Southwest,Equatorial,Saline,Avocado,2020,Rainy Season,76.000,7947,104.5700
20200712169,Southwest,Equatorial,Peaty,Avocado,2020,Rainy Season,45.000,7280,161.7800
20200350649,Southwest,Equatorial,Saline,Avocado,2020,Dry Season,71.000,615,8.6600
20200436292,Southwest,Equatorial,Saline,Avocado,2020,Dry Season,79.000,4202,53.1900
20201082203,Southwest,Equatorial,Peaty,Avocado,2020,Rainy Season,66.000,3271,49.5600
20200850957,Southwest,Equatorial,Saline,Avocado,2020,Rainy Season,72.000,3870,53.7500
20200898560,Southwest,Equatorial,Peaty,Avocado,2020,Rainy Season,70.000,9695,138.5000
20200231021,Southwest,Equatorial,Saline,Avocado,2020,Dry Season,34.000,6659,195.8500
20201296206,Southwest,Equatorial,Peaty,Avocado,2020,Dry Season,85.000,8379,98.5800
20201276135,Southwest,Equatorial,Saline,Avocado,2020,Dry Season,76.000,6726,88.5000
20200548402,Southwest,Equatorial,Saline,Avocado,2020,Rainy Season,39.000,6461,165.6700
20200775147,Southwest,Equatorial,Saline,Avocado,2020,Rainy Season,29.000,9940,342.7600
20201132252,Southwest,Equatorial,Peaty,Avocado,2020,Dry Season,23.000,658,28.6100
20200416590,Southwest,Equatorial,Peaty,Avocado,2020,Dry Season,47.000,7162,152.3800
20200954113,Southwest,Equatorial,Peaty,Avocado,2020,Rainy Season,36.000,6990,194.1700
20200275892,Southwest,Equatorial,Peaty,Avocado,2020,Dry Season,83.000,8836,106.4600
20200663435,Southwest,Equatorial,Saline,Avocado,2020,Rainy Season,94.000,5969,63.5000
20200725860,Southwest,Equatorial,Loamy,Avocado,2020,Rainy Season,23.000,352,15.3000
20201041627,Southwest,Equatorial,Loamy,Avocado,2020,Rainy Season,90.000,4389,48.7700
20201165349,Southwest,Equatorial,Loamy,Avocado,2020,Dry Season,66.000,6829,103.4700
20201209733,Southwest,Equatorial,Loamy,Avocado,2020,Dry Season,80.000,5514,68.9200
20200148948,Southwest,Equatorial,Loamy,Avocado,2020,Dry Season,79.000,1638,20.7300
20200907918,Southwest,Equatorial,Loamy,Avocado,2020,Rainy Season,63.000,5242,83.2100
20200829402,Southwest,Equatorial,Loamy,Avocado,2020,Rainy Season,43.000,5036,117.1200
20200419056,Southwest,Equatorial,Loamy,Avocado,2020,Dry Season,67.000,9702,144.8100
20200201080,Southwest,Equatorial,Loamy,Avocado,2020,Dry Season,84.000,7816,93.0500
20200540860,Southwest,Equatorial,Loamy,Avocado,2020,Rainy Season,38.000,8832,232.4200
20200347161,Southwest,Equatorial,Loamy,Avocado,2020,Dry Season,61.000,212,3.4800
20200676226,Southwest,Equatorial,Loamy,Avocado,2020,Rainy Season,79.000,5367,67.9400
20201038329,Southwest,Equatorial,Loamy,Cassava,2020,Rainy Season,51.000,6629,129.9800
20200855305,Southwest,Equatorial,Loamy,Cassava,2020,Rainy Season,44.000,237,5.3900
20200624576,Southwest,Equatorial,Loamy,Cassava,2020,Rainy Season,63.000,1141,18.1100
20201194695,Southwest,Equatorial,Loamy,Cassava,2020,Dry Season,31.000,750,24.1900
20200936060,Southwest,Equatorial,Loamy,Cassava,2020,Rainy Season,90.000,3693,41.0300
20200184696,Southwest,Equatorial,Loamy,Cassava,2020,Dry Season,73.000,491,6.7300
20201250852,Southwest,Equatorial,Loamy,Cassava,2020,Dry Season,87.000,1584,18.2100
20200258906,Southwest,Equatorial,Loamy,Cassava,2020,Dry Season,74.000,6893,93.1500
20200737669,Southwest,Equatorial,Loamy,Cassava,2020,Rainy Season,86.000,9882,114.9100
20200517751,Southwest,Equatorial,Loamy,Cassava,2020,Rainy Season,69.000,9284,134.5500
20200445939,Southwest,Equatorial,Loamy,Cassava,2020,Dry Season,80.000,1548,19.3500
20200358475,Southwest,Equatorial,Loamy,Cassava,2020,Dry Season,85.000,2442,28.7300
20200696431,Southwest,Equatorial,Peaty,Cassava,2020,Rainy Season,64.000,5369,83.8900
20200222096,Southwest,Equatorial,Saline,Cassava,2020,Dry Season,54.000,1764,32.6700
20200168226,Southwest,Equatorial,Saline,Cassava,2020,Dry Season,87.000,4635,53.2800
20200520924,Southwest,Equatorial,Peaty,Cassava,2020,Rainy Season,22.000,5728,260.3600
20200482114,Southwest,Equatorial,Peaty,Cassava,2020,Dry Season,93.000,6299,67.7300
20201161560,Southwest,Equatorial,Saline,Cassava,2020,Dry Season,22.000,3967,180.3200
20200141799,Southwest,Equatorial,Peaty,Cassava,2020,Dry Season,44.000,8851,201.1600
20201079272,Southwest,Equatorial,Saline,Cassava,2020,Rainy Season,40.000,2543,63.5800
20200368971,Southwest,Equatorial,Peaty,Cassava,2020,Dry Season,25.000,2228,89.1200
20200741507,Southwest,Equatorial,Saline,Cassava,2020,Rainy Season,96.000,424,4.4200
20201112175,Southwest,Equatorial,Peaty,Cassava,2020,Dry Season,47.000,7810,166.1700
20201075890,Southwest,Equatorial,Peaty,Cassava,2020,Rainy Season,53.000,9356,176.5300
20200681317,Southwest,Equatorial,Saline,Cassava,2020,Rainy Season,31.000,8796,283.7400
20201232626,Southwest,Equatorial,Saline,Cassava,2020,Dry Season,85.000,3685,43.3500
20200928450,Southwest,Equatorial,Peaty,Cassava,2020,Rainy Season,76.000,7147,94.0400
20200545862,Southwest,Equatorial,Saline,Cassava,2020,Rainy Season,22.000,6654,302.4500
20200282433,Southwest,Equatorial,Peaty,Cassava,2020,Dry Season,27.000,3106,115.0400
20200444671,Southwest,Equatorial,Saline,Cassava,2020,Dry Season,42.000,3125,74.4000
20201244059,Southwest,Equatorial,Peaty,Cassava,2020,Dry Season,55.000,9515,173.0000
20200832582,Southwest,Equatorial,Peaty,Cassava,2020,Rainy Season,31.000,6085,196.2900
20200961011,Southwest,Equatorial,Saline,Cassava,2020,Rainy Season,52.000,7513,144.4800
20200379746,Southwest,Equatorial,Saline,Cassava,2020,Dry Season,75.000,637,8.4900
20200807383,Southwest,Equatorial,Saline,Cassava,2020,Rainy Season,75.000,5136,68.4800
20200751879,Southwest,Equatorial,Peaty,Cassava,2020,Rainy Season,49.000,3699,75.4900
20200355995,Southwest,Equatorial,Saline,Cocoa,2020,Dry Season,49.000,248,5.0600
20201211892,Southwest,Equatorial,Saline,Cocoa,2020,Dry Season,62.000,8672,139.8700
20200801543,Southwest,Equatorial,Saline,Cocoa,2020,Rainy Season,38.000,4111,108.1800
20200729562,Southwest,Equatorial,Peaty,Cocoa,2020,Rainy Season,21.000,4197,199.8600
20201021005,Southwest,Equatorial,Saline,Cocoa,2020,Rainy Season,50.000,9189,183.7800
20200382583,Southwest,Equatorial,Peaty,Cocoa,2020,Dry Season,34.000,4176,122.8200
20200132585,Southwest,Equatorial,Peaty,Cocoa,2020,Dry Season,84.000,5649,67.2500
20200401985,Southwest,Equatorial,Peaty,Cocoa,2020,Dry Season,60.000,1407,23.4500
20200516250,Southwest,Equatorial,Saline,Cocoa,2020,Rainy Season,91.000,6618,72.7300
20200670426,Southwest,Equatorial,Saline,Cocoa,2020,Rainy Season,38.000,7795,205.1300
20200264901,Southwest,Equatorial,Peaty,Cocoa,2020,Dry Season,57.000,3349,58.7500
20200202291,Southwest,Equatorial,Saline,Cocoa,2020,Dry Season,40.000,9429,235.7200
20200974573,Southwest,Equatorial,Saline,Cocoa,2020,Rainy Season,66.000,2759,41.8000
20200663678,Southwest,Equatorial,Peaty,Cocoa,2020,Rainy Season,38.000,6381,167.9200
20200169522,Southwest,Equatorial,Saline,Cocoa,2020,Dry Season,61.000,7539,123.5900
20200886831,Southwest,Equatorial,Peaty,Cocoa,2020,Rainy Season,34.000,6594,193.9400
20201158599,Southwest,Equatorial,Saline,Cocoa,2020,Dry Season,43.000,3331,77.4700
20201118612,Southwest,Equatorial,Peaty,Cocoa,2020,Dry Season,58.000,2705,46.6400
20200507129,Southwest,Equatorial,Peaty,Cocoa,2020,Rainy Season,100.000,8209,82.0900
20200413066,Southwest,Equatorial,Saline,Cocoa,2020,Dry Season,46.000,3166,68.8300
20200934264,Southwest,Equatorial,Peaty,Cocoa,2020,Rainy Season,34.000,6051,177.9700
20201202930,Southwest,Equatorial,Peaty,Cocoa,2020,Dry Season,22.000,6295,286.1400
20200737210,Southwest,Equatorial,Saline,Cocoa,2020,Rainy Season,80.000,311,3.8900
20201091107,Southwest,Equatorial,Peaty,Cocoa,2020,Rainy Season,62.000,7994,128.9400
20200959178,Southwest,Equatorial,Loamy,Cocoa,2020,Rainy Season,24.000,234,9.7500
20201111173,Southwest,Equatorial,Loamy,Cocoa,2020,Dry Season,55.000,9448,171.7800
20200149806,Southwest,Equatorial,Loamy,Cocoa,2020,Dry Season,82.000,807,9.8400
20201274196,Southwest,Equatorial,Loamy,Cocoa,2020,Dry Season,61.000,8960,146.8900
20200374822,Southwest,Equatorial,Loamy,Cocoa,2020,Dry Season,92.000,9529,103.5800
20200401685,Southwest,Equatorial,Loamy,Cocoa,2020,Dry Season,55.000,178,3.2400
20200513693,Southwest,Equatorial,Loamy,Cocoa,2020,Rainy Season,29.000,6271,216.2400
20200287717,Southwest,Equatorial,Loamy,Cocoa,2020,Dry Season,50.000,3469,69.3800
20200755002,Southwest,Equatorial,Loamy,Cocoa,2020,Rainy Season,48.000,7617,158.6900
20200855626,Southwest,Equatorial,Loamy,Cocoa,2020,Rainy Season,84.000,2009,23.9200
20200685625,Southwest,Equatorial,Loamy,Cocoa,2020,Rainy Season,49.000,453,9.2400
20201077648,Southwest,Equatorial,Loamy,Cocoa,2020,Rainy Season,22.000,9982,453.7300
20200100812,Southwest,Equatorial,Loamy,Cowpea,2020,Dry Season,61.000,806,13.2100
20200338560,Southwest,Equatorial,Loamy,Cowpea,2020,Dry Season,49.000,9100,185.7100
20200958350,Southwest,Equatorial,Loamy,Cowpea,2020,Rainy Season,49.000,9921,202.4700
20200214594,Southwest,Equatorial,Loamy,Cowpea,2020,Dry Season,32.000,8857,276.7800
20201286597,Southwest,Equatorial,Loamy,Cowpea,2020,Dry Season,56.000,6312,112.7100
20200427083,Southwest,Equatorial,Loamy,Cowpea,2020,Dry Season,20.000,7973,398.6500
20200621831,Southwest,Equatorial,Loamy,Cowpea,2020,Rainy Season,98.000,7918,80.8000
20201077284,Southwest,Equatorial,Loamy,Cowpea,2020,Rainy Season,100.000,1028,10.2800
20200504237,Southwest,Equatorial,Loamy,Cowpea,2020,Rainy Season,69.000,8469,122.7400
20200710197,Southwest,Equatorial,Loamy,Cowpea,2020,Rainy Season,49.000,8954,182.7300
20201132148,Southwest,Equatorial,Loamy,Cowpea,2020,Dry Season,78.000,6414,82.2300
20200879271,Southwest,Equatorial,Loamy,Cowpea,2020,Rainy Season,55.000,3865,70.2700
20200624214,Southwest,Equatorial,Saline,Cowpea,2020,Rainy Season,41.000,2571,62.7100
20201035928,Southwest,Equatorial,Saline,Cowpea,2020,Rainy Season,80.000,6764,84.5500
20200320363,Southwest,Equatorial,Peaty,Cowpea,2020,Dry Season,93.000,4181,44.9600
20200447238,Southwest,Equatorial,Peaty,Cowpea,2020,Dry Season,25.000,6375,255.0000
20200121703,Southwest,Equatorial,Peaty,Cowpea,2020,Dry Season,76.000,7247,95.3600
20200979296,Southwest,Equatorial,Saline,Cowpea,2020,Rainy Season,73.000,3327,45.5800
20200283476,Southwest,Equatorial,Peaty,Cowpea,2020,Dry Season,42.000,7518,179.0000
20200735864,Southwest,Equatorial,Peaty,Cowpea,2020,Rainy Season,35.000,6371,182.0300
20200307562,Southwest,Equatorial,Saline,Cowpea,2020,Dry Season,88.000,5282,60.0200
20201198407,Southwest,Equatorial,Peaty,Cowpea,2020,Dry Season,52.000,5277,101.4800
20200500351,Southwest,Equatorial,Saline,Cowpea,2020,Rainy Season,33.000,2013,61.0000
20201215354,Southwest,Equatorial,Peaty,Cowpea,2020,Dry Season,63.000,6735,106.9000
20200563695,Southwest,Equatorial,Peaty,Cowpea,2020,Rainy Season,41.000,3553,86.6600
20200826007,Southwest,Equatorial,Saline,Cowpea,2020,Rainy Season,39.000,7342,188.2600
20200872289,Southwest,Equatorial,Peaty,Cowpea,2020,Rainy Season,83.000,5432,65.4500
20201099095,Southwest,Equatorial,Peaty,Cowpea,2020,Rainy Season,39.000,5018,128.6700
20200720770,Southwest,Equatorial,Saline,Cowpea,2020,Rainy Season,46.000,8924,194.0000
20200954792,Southwest,Equatorial,Peaty,Cowpea,2020,Rainy Season,77.000,3018,39.1900
20200270310,Southwest,Equatorial,Saline,Cowpea,2020,Dry Season,100.000,5106,51.0600
20201140099,Southwest,Equatorial,Saline,Cowpea,2020,Dry Season,47.000,5218,111.0200
20200408019,Southwest,Equatorial,Saline,Cowpea,2020,Dry Season,81.000,9229,113.9400
20201293736,Southwest,Equatorial,Saline,Cowpea,2020,Dry Season,52.000,6388,122.8500
20200171294,Southwest,Equatorial,Saline,Cowpea,2020,Dry Season,93.000,9775,105.1100
20200647914,Southwest,Equatorial,Peaty,Cowpea,2020,Rainy Season,30.000,5066,168.8700
20201044506,Southwest,Equatorial,Saline,Macabo,2020,Rainy Season,38.000,3368,88.6300
20200100254,Southwest,Equatorial,Peaty,Macabo,2020,Dry Season,100.000,4421,44.2100
20200971652,Southwest,Equatorial,Saline,Macabo,2020,Rainy Season,87.000,5684,65.3300
20200909427,Southwest,Equatorial,Peaty,Macabo,2020,Rainy Season,84.000,7083,84.3200
20201213744,Southwest,Equatorial,Peaty,Macabo,2020,Dry Season,52.000,2866,55.1200
20200882411,Southwest,Equatorial,Saline,Macabo,2020,Rainy Season,63.000,5556,88.1900
20200536140,Southwest,Equatorial,Saline,Macabo,2020,Rainy Season,64.000,2050,32.0300
20200890653,Southwest,Equatorial,Peaty,Macabo,2020,Rainy Season,36.000,5412,150.3300
20200436217,Southwest,Equatorial,Saline,Macabo,2020,Dry Season,31.000,7400,238.7100
20200605615,Southwest,Equatorial,Saline,Macabo,2020,Rainy Season,39.000,8914,228.5600
20200342045,Southwest,Equatorial,Saline,Macabo,2020,Dry Season,79.000,6873,87.0000
20200752766,Southwest,Equatorial,Peaty,Macabo,2020,Rainy Season,31.000,1824,58.8400
20200680151,Southwest,Equatorial,Peaty,Macabo,2020,Rainy Season,54.000,610,11.3000
20200224256,Southwest,Equatorial,Saline,Macabo,2020,Dry Season,21.000,3252,154.8600
20200166828,Southwest,Equatorial,Saline,Macabo,2020,Dry Season,86.000,9353,108.7600
20200587737,Southwest,Equatorial,Peaty,Macabo,2020,Rainy Season,45.000,6072,134.9300
20200207411,Southwest,Equatorial,Peaty,Macabo,2020,Dry Season,31.000,9614,310.1300
20201297722,Southwest,Equatorial,Saline,Macabo,2020,Dry Season,90.000,6659,73.9900
20201111839,Southwest,Equatorial,Peaty,Macabo,2020,Dry Season,100.000,1287,12.8700
20201168746,Southwest,Equatorial,Saline,Macabo,2020,Dry Season,97.000,3923,40.4400
20201059793,Southwest,Equatorial,Peaty,Macabo,2020,Rainy Season,60.000,5773,96.2200
20200470588,Southwest,Equatorial,Peaty,Macabo,2020,Dry Season,49.000,5598,114.2400
20200751445,Southwest,Equatorial,Saline,Macabo,2020,Rainy Season,85.000,595,7.0000
20200384183,Southwest,Equatorial,Peaty,Macabo,2020,Dry Season,79.000,1035,13.1000
20200131881,Southwest,Equatorial,Loamy,Macabo,2020,Dry Season,20.000,1562,78.1000
20201071922,Southwest,Equatorial,Loamy,Macabo,2020,Rainy Season,66.000,7014,106.2700
20200654524,Southwest,Equatorial,Loamy,Macabo,2020,Rainy Season,37.000,7360,198.9200
20200762203,Southwest,Equatorial,Loamy,Macabo,2020,Rainy Season,86.000,8999,104.6400
20200987415,Southwest,Equatorial,Loamy,Macabo,2020,Rainy Season,64.000,2159,33.7300
20200499567,Southwest,Equatorial,Loamy,Macabo,2020,Dry Season,58.000,1768,30.4800
20200518308,Southwest,Equatorial,Loamy,Macabo,2020,Rainy Season,67.000,6483,96.7600
20201124860,Southwest,Equatorial,Loamy,Macabo,2020,Dry Season,47.000,8124,172.8500
20200294503,Southwest,Equatorial,Loamy,Macabo,2020,Dry Season,25.000,4782,191.2800
20200887418,Southwest,Equatorial,Loamy,Macabo,2020,Rainy Season,21.000,9856,469.3300
20201222370,Southwest,Equatorial,Loamy,Macabo,2020,Dry Season,45.000,8967,199.2700
20200308155,Southwest,Equatorial,Loamy,Macabo,2020,Dry Season,76.000,6577,86.5400
20200679477,Southwest,Equatorial,Loamy,Mango,2020,Rainy Season,85.000,6618,77.8600
20201266515,Southwest,Equatorial,Loamy,Mango,2020,Dry Season,67.000,7797,116.3700
20200961074,Southwest,Equatorial,Loamy,Mango,2020,Rainy Season,60.000,9844,164.0700
20200385802,Southwest,Equatorial,Loamy,Mango,2020,Dry Season,85.000,7378,86.8000
20200858830,Southwest,Equatorial,Loamy,Mango,2020,Rainy Season,81.000,1333,16.4600
20201024549,Southwest,Equatorial,Loamy,Mango,2020,Rainy Season,76.000,1886,24.8200
20201147286,Southwest,Equatorial,Loamy,Mango,2020,Dry Season,43.000,1951,45.3700
20200194321,Southwest,Equatorial,Loamy,Mango,2020,Dry Season,76.000,305,4.0100
20200548230,Southwest,Equatorial,Loamy,Mango,2020,Rainy Season,28.000,7131,254.6800
20200456897,Southwest,Equatorial,Loamy,Mango,2020,Dry Season,56.000,7977,142.4500
20200770414,Southwest,Equatorial,Loamy,Mango,2020,Rainy Season,45.000,2143,47.6200
20200205784,Southwest,Equatorial,Loamy,Mango,2020,Dry Season,85.000,3603,42.3900
20200855318,Southwest,Equatorial,Saline,Mango,2020,Rainy Season,85.000,5127,60.3200
20201260540,Southwest,Equatorial,Saline,Mango,2020,Dry Season,30.000,5801,193.3700
20200630099,Southwest,Equatorial,Peaty,Mango,2020,Rainy Season,54.000,1043,19.3100
20200343054,Southwest,Equatorial,Saline,Mango,2020,Dry Season,22.000,5615,255.2300
20200951394,Southwest,Equatorial,Peaty,Mango,2020,Rainy Season,49.000,4486,91.5500
20201087992,Southwest,Equatorial,Peaty,Mango,2020,Rainy Season,27.000,695,25.7400
20201232706,Southwest,Equatorial,Peaty,Mango,2020,Dry Season,21.000,5193,247.2900
20200139447,Southwest,Equatorial,Saline,Mango,2020,Dry Season,57.000,7025,123.2500
20200453331,Southwest,Equatorial,Peaty,Mango,2020,Dry Season,32.000,1933,60.4100
20200552362,Southwest,Equatorial,Saline,Mango,2020,Rainy Season,22.000,374,17.0000
20200253399,Southwest,Equatorial,Saline,Mango,2020,Dry Season,39.000,9895,253.7200
20200608196,Southwest,Equatorial,Saline,Mango,2020,Rainy Season,96.000,1712,17.8300
20201115889,Southwest,Equatorial,Saline,Mango,2020,Dry Season,20.000,5644,282.2000
20200559927,Southwest,Equatorial,Peaty,Mango,2020,Rainy Season,91.000,1223,13.4400
20200993171,Southwest,Equatorial,Saline,Mango,2020,Rainy Season,40.000,441,11.0300
20200280978,Southwest,Equatorial,Peaty,Mango,2020,Dry Season,85.000,4391,51.6600
20200896994,Southwest,Equatorial,Peaty,Mango,2020,Rainy Season,100.000,6331,63.3100
20200490812,Southwest,Equatorial,Saline,Mango,2020,Dry Season,70.000,2326,33.2300
20201101382,Southwest,Equatorial,Peaty,Mango,2020,Dry Season,99.000,1402,14.1600
20201087345,Southwest,Equatorial,Saline,Mango,2020,Rainy Season,83.000,5511,66.4000
20200716640,Southwest,Equatorial,Saline,Mango,2020,Rainy Season,47.000,1113,23.6800
20200793966,Southwest,Equatorial,Peaty,Mango,2020,Rainy Season,90.000,6791,75.4600
20200188959,Southwest,Equatorial,Peaty,Mango,2020,Dry Season,91.000,9345,102.6900
20200342864,Southwest,Equatorial,Peaty,Mango,2020,Dry Season,88.000,7473,84.9200
20200425400,Southwest,Equatorial,Saline,Orange,2020,Dry Season,32.000,8689,271.5300
20200389594,Southwest,Equatorial,Saline,Orange,2020,Dry Season,40.000,5986,149.6500
20200298492,Southwest,Equatorial,Saline,Orange,2020,Dry Season,48.000,2308,48.0800
20200590423,Southwest,Equatorial,Peaty,Orange,2020,Rainy Season,96.000,4702,48.9800
20200717961,Southwest,Equatorial,Saline,Orange,2020,Rainy Season,27.000,2966,109.8500
20200226681,Southwest,Equatorial,Peaty,Orange,2020,Dry Season,83.000,4984,60.0500
20200757831,Southwest,Equatorial,Peaty,Orange,2020,Rainy Season,30.000,5249,174.9700
20200896980,Southwest,Equatorial,Peaty,Orange,2020,Rainy Season,99.000,7106,71.7800
20200941665,Southwest,Equatorial,Peaty,Orange,2020,Rainy Season,95.000,7672,80.7600
20201244452,Southwest,Equatorial,Peaty,Orange,2020,Dry Season,70.000,8884,126.9100
20201181023,Southwest,Equatorial,Peaty,Orange,2020,Dry Season,34.000,4184,123.0600
20201205014,Southwest,Equatorial,Saline,Orange,2020,Dry Season,28.000,9008,321.7100
20200413445,Southwest,Equatorial,Peaty,Orange,2020,Dry Season,28.000,2640,94.2900
20201115324,Southwest,Equatorial,Saline,Orange,2020,Dry Season,44.000,7200,163.6400
20200887233,Southwest,Equatorial,Saline,Orange,2020,Rainy Season,37.000,2556,69.0800
20200918794,Southwest,Equatorial,Saline,Orange,2020,Rainy Season,31.000,9598,309.6100
20200123572,Southwest,Equatorial,Peaty,Orange,2020,Dry Season,65.000,6484,99.7500
20200568039,Southwest,Equatorial,Saline,Orange,2020,Rainy Season,36.000,3167,87.9700
20200695562,Southwest,Equatorial,Saline,Orange,2020,Rainy Season,87.000,6266,72.0200
20200178677,Southwest,Equatorial,Saline,Orange,2020,Dry Season,95.000,2480,26.1100
20201064221,Southwest,Equatorial,Saline,Orange,2020,Rainy Season,47.000,173,3.6800
20201070800,Southwest,Equatorial,Peaty,Orange,2020,Rainy Season,47.000,7783,165.6000
20200339949,Southwest,Equatorial,Peaty,Orange,2020,Dry Season,91.000,4050,44.5100
20200650438,Southwest,Equatorial,Peaty,Orange,2020,Rainy Season,51.000,4040,79.2200
20200688618,Southwest,Equatorial,Loamy,Orange,2020,Rainy Season,61.000,6951,113.9500
20200567986,Southwest,Equatorial,Loamy,Orange,2020,Rainy Season,30.000,370,12.3300
20200222221,Southwest,Equatorial,Loamy,Orange,2020,Dry Season,46.000,8830,191.9600
20201118315,Southwest,Equatorial,Loamy,Orange,2020,Dry Season,20.000,890,44.5000
20200777824,Southwest,Equatorial,Loamy,Orange,2020,Rainy Season,77.000,4494,58.3600
20201225537,Southwest,Equatorial,Loamy,Orange,2020,Dry Season,49.000,9364,191.1000
20200325713,Southwest,Equatorial,Loamy,Orange,2020,Dry Season,45.000,3056,67.9100
20200150234,Southwest,Equatorial,Loamy,Orange,2020,Dry Season,79.000,1347,17.0500
20200892227,Southwest,Equatorial,Loamy,Orange,2020,Rainy Season,93.000,6808,73.2000
20200936749,Southwest,Equatorial,Loamy,Orange,2020,Rainy Season,87.000,1364,15.6800
20200421363,Southwest,Equatorial,Loamy,Orange,2020,Dry Season,71.000,8161,114.9400
20201073721,Southwest,Equatorial,Loamy,Orange,2020,Rainy Season,69.000,1478,21.4200
20200110582,Southwest,Equatorial,Loamy,Paddy rice,2020,Dry Season,22.000,2165,98.4100
20200739975,Southwest,Equatorial,Loamy,Paddy rice,2020,Rainy Season,71.000,520,7.3200
20201269250,Southwest,Equatorial,Loamy,Paddy rice,2020,Dry Season,92.000,6070,65.9800
20200466387,Southwest,Equatorial,Loamy,Paddy rice,2020,Dry Season,70.000,9990,142.7100
20200818217,Southwest,Equatorial,Loamy,Paddy rice,2020,Rainy Season,62.000,2039,32.8900
20200524315,Southwest,Equatorial,Loamy,Paddy rice,2020,Rainy Season,82.000,7968,97.1700
20201087702,Southwest,Equatorial,Loamy,Paddy rice,2020,Rainy Season,55.000,4532,82.4000
20200926751,Southwest,Equatorial,Loamy,Paddy rice,2020,Rainy Season,43.000,1995,46.4000
20200207468,Southwest,Equatorial,Loamy,Paddy rice,2020,Dry Season,60.000,7237,120.6200
20201159542,Southwest,Equatorial,Loamy,Paddy rice,2020,Dry Season,64.000,568,8.8800
20200632459,Southwest,Equatorial,Loamy,Paddy rice,2020,Rainy Season,76.000,3228,42.4700
20200320443,Southwest,Equatorial,Loamy,Paddy rice,2020,Dry Season,62.000,5664,91.3500
20200480636,Southwest,Equatorial,Saline,Paddy rice,2020,Dry Season,31.000,9086,293.1000
20201090838,Southwest,Equatorial,Peaty,Paddy rice,2020,Rainy Season,41.000,4412,107.6100
20200542830,Southwest,Equatorial,Saline,Paddy rice,2020,Rainy Season,42.000,3427,81.6000
20200640414,Southwest,Equatorial,Saline,Paddy rice,2020,Rainy Season,99.000,3355,33.8900
20200773458,Southwest,Equatorial,Saline,Paddy rice,2020,Rainy Season,58.000,5483,94.5300
20200813315,Southwest,Equatorial,Peaty,Paddy rice,2020,Rainy Season,28.000,3983,142.2500
20200124749,Southwest,Equatorial,Peaty,Paddy rice,2020,Dry Season,30.000,5189,172.9700
20200867619,Southwest,Equatorial,Saline,Paddy rice,2020,Rainy Season,70.000,6626,94.6600
20201281769,Southwest,Equatorial,Peaty,Paddy rice,2020,Dry Season,36.000,8139,226.0800
20200962770,Southwest,Equatorial,Saline,Paddy rice,2020,Rainy Season,63.000,5458,86.6300
20201088547,Southwest,Equatorial,Saline,Paddy rice,2020,Rainy Season,29.000,6916,238.4800
20201166988,Southwest,Equatorial,Saline,Paddy rice,2020,Dry Season,93.000,5628,60.5200
20201207610,Southwest,Equatorial,Saline,Paddy rice,2020,Dry Season,55.000,5848,106.3300
20200546203,Southwest,Equatorial,Peaty,Paddy rice,2020,Rainy Season,90.000,1015,11.2800
20200473125,Southwest,Equatorial,Peaty,Paddy rice,2020,Dry Season,71.000,6045,85.1400
20200964181,Southwest,Equatorial,Peaty,Paddy rice,2020,Rainy Season,85.000,4902,57.6700
20200309652,Southwest,Equatorial,Peaty,Paddy rice,2020,Dry Season,45.000,3393,75.4000
20200777531,Southwest,Equatorial,Peaty,Paddy rice,2020,Rainy Season,69.000,4705,68.1900
20200259606,Southwest,Equatorial,Peaty,Paddy rice,2020,Dry Season,76.000,4775,62.8300
