Production_ID,Region_Name,Crop_Name,Year,Month,Season,Area_Harvested,Quantity,Yield
20190764338,Northwest,Cowpea,2019,7,Rainy Season,24.000,7290,303.7500
20190790242,Northwest,Potato,2019,7,Rainy Season,88.000,8986,102.1100
20190811060,Southwest,Cowpea,2019,8,Rainy Season,37.000,2519,68.0800
20190816291,Southwest,Orange,2019,8,Rainy Season,69.000,4134,59.9100
20190822832,Southwest,Voandzou,2019,8,Rainy Season,40.000,1192,29.8000
20190826208,Southwest,Avocado,2019,8,Rainy Season,44.000,2087,47.4300
20190827176,Southwest,Rubber,2019,8,Rainy Season,92.000,3201,34.7900
20190839623,Southwest,Papaya,2019,8,Rainy Season,95.000,6437,67.7600
20190851791,Southwest,Cassava,2019,8,Rainy Season,34.000,2435,71.6200
20190854962,Southwest,Cocoa,2019,8,Rainy Season,78.000,5551,71.1700
20190869225,Southwest,Macabo,2019,8,Rainy Season,100.000,6601,66.0100
20190872577,Southwest,Yam,2019,8,Rainy Season,63.000,9901,157.1600
20190872583,Southwest,Watermelon,2019,8,Rainy Season,98.000,3190,32.5500
20190881974,Southwest,Taro,2019,8,Rainy Season,57.000,6615,116.0500
20190883080,Southwest,Mango,2019,8,Rainy Season,55.000,3425,62.2700
20190888622,Southwest,Robusta coffee,2019,8,Rainy Season,83.000,1566,18.8700
20190890580,Southwest,Paddy rice,2019,8,Rainy Season,41.000,7219,176.0700
20190898802,Southwest,Sweet potato,2019,8,Rainy Season,77.000,4955,64.3500
20190800085,Littoral,Mushroom,2019,8,Rainy Season,48.000,2035,42.4000
20190800985,Littoral,Cocoa,2019,8,Rainy Season,71.000,4024,56.6800
20190804094,Littoral,Chilli,2019,8,Rainy Season,48.000,4647,96.8100
20190809690,Littoral,Soya,2019,8,Rainy Season,82.000,6135,74.8200
20190810552,Littoral,Sweet potato,2019,8,Rainy Season,69.000,5918,85.7700
20190813500,Littoral,Pepper,2019,8,Rainy Season,87.000,5384,61.8900
20190813505,Littoral,garlic,2019,8,Rainy Season,54.000,7485,138.6100
20190815556,Littoral,Avocado,2019,8,Rainy Season,82.000,609,7.4300
20190818021,Littoral,Watermelon,2019,8,Rainy Season,42.000,4759,113.3100
20190821186,Littoral,Cabbage,2019,8,Rainy Season,42.000,2752,65.5200
20190824925,Littoral,Onion,2019,8,Rainy Season,49.000,4274,87.2200
20190827071,Littoral,Taro,2019,8,Rainy Season,79.000,8792,111.2900
20190829241,Littoral,Sugar cane,2019,8,Rainy Season,96.000,9842,102.5200
20190838784,Littoral,Tomatoes,2019,8,Rainy Season,43.000,7517,174.8100
20190854675,Littoral,Rubber,2019,8,Rainy Season,31.000,8387,270.5500
20190864675,Littoral,Eggplant (garden eggs),2019,8,Rainy Season,69.000,650,9.4200
20190867030,Littoral,Oil,2019,8,Rainy Season,45.000,4647,103.2700
20190867383,Littoral,Carrot,2019,8,Rainy Season,86.000,3429,39.8700
20190872912,Littoral,Macabo,2019,8,Rainy Season,52.000,3996,76.8500
20190875599,Littoral,Robusta coffee,2019,8,Rainy Season,68.000,4813,70.7800
20190876243,Littoral,Coffee Arabica,2019,8,Rainy Season,74.000,7836,105.8900
20190882123,Littoral,Voandzou,2019,8,Rainy Season,95.000,1803,18.9800
20190883286,Littoral,Cassava,2019,8,Rainy Season,59.000,9484,160.7500
20190886515,Littoral,Paddy rice,2019,8,Rainy Season,24.000,8192,341.3300
20190894303,Littoral,Mango,2019,8,Rainy Season,49.000,3557,72.5900
20190895034,Littoral,Papaya,2019,8,Rainy Season,55.000,9000,163.6400
20190898148,Littoral,Orange,2019,8,Rainy Season,23.000,755,32.8300
20190899088,Littoral,Black nightshade,2019,8,Rainy Season,82.000,8056,98.2400
20190803701,South,Taro,2019,8,Rainy Season,85.000,8152,95.9100
20190834104,South,Cassava,2019,8,Rainy Season,76.000,359,4.7200
20190854671,South,Cocoa,2019,8,Rainy Season,75.000,2011,26.8100
20190870672,South,Oil,2019,8,Rainy Season,32.000,6365,198.9100
20190894645,South,Robusta coffee,2019,8,Rainy Season,72.000,7579,105.2600
20190826406,East,Oil,2019,8,Rainy Season,50.000,6145,122.9000
20190853424,East,Cassava,2019,8,Rainy Season,62.000,4037,65.1100
20190865370,East,Taro,2019,8,Rainy Season,89.000,2945,33.0900
20190866398,East,Cocoa,2019,8,Rainy Season,53.000,7776,146.7200
20190874417,East,Robusta coffee,2019,8,Rainy Season,57.000,212,3.7200
20190803261,Southwest,Cassava,2019,8,Rainy Season,47.000,3026,64.3800
20190808941,Southwest,Papaya,2019,8,Rainy Season,98.000,3786,38.6300
20190815033,Southwest,Macabo,2019,8,Rainy Season,40.000,7475,186.8800
20190828476,Southwest,Voandzou,2019,8,Rainy Season,32.000,8223,256.9700
20190834315,Southwest,Cocoa,2019,8,Rainy Season,94.000,1490,15.8500
20190840271,Southwest,Orange,2019,8,Rainy Season,38.000,1574,41.4200
20190842904,Southwest,Taro,2019,8,Rainy Season,95.000,5665,59.6300
20190848395,Southwest,Watermelon,2019,8,Rainy Season,53.000,309,5.8300
20190851740,Southwest,Cowpea,2019,8,Rainy Season,37.000,5084,137.4100
20190855104,Southwest,Paddy rice,2019,8,Rainy Season,55.000,8867,161.2200
20190872217,Southwest,Avocado,2019,8,Rainy Season,22.000,1485,67.5000
20190873604,Southwest,Rubber,2019,8,Rainy Season,69.000,8143,118.0100
20190874516,Southwest,Mango,2019,8,Rainy Season,89.000,1068,12.0000
20190878483,Southwest,Sweet potato,2019,8,Rainy Season,95.000,4197,44.1800
20190887304,Southwest,Yam,2019,8,Rainy Season,30.000,5957,198.5700
20190891155,Southwest,Robusta coffee,2019,8,Rainy Season,66.000,8583,130.0500
20190804288,South,Cassava,2019,8,Rainy Season,58.000,7611,131.2200
20190807936,South,Cocoa,2019,8,Rainy Season,57.000,9445,165.7000
20190832096,South,Taro,2019,8,Rainy Season,72.000,2968,41.2200
20190841809,South,Robusta coffee,2019,8,Rainy Season,79.000,915,11.5800
20190894444,South,Oil,2019,8,Rainy Season,49.000,9400,191.8400
20190802614,Littoral,Coffee Arabica,2019,8,Rainy Season,69.000,5544,80.3500
20190807630,Littoral,Mushroom,2019,8,Rainy Season,35.000,6966,199.0300
20190808034,Littoral,Sugar cane,2019,8,Rainy Season,29.000,7247,249.9000
20190809975,Littoral,Robusta coffee,2019,8,Rainy Season,92.000,7122,77.4100
20190819375,Littoral,Avocado,2019,8,Rainy Season,85.000,8088,95.1500
20190821410,Littoral,Cocoa,2019,8,Rainy Season,92.000,1977,21.4900
20190822398,Littoral,Voandzou,2019,8,Rainy Season,59.000,1109,18.8000
20190828459,Littoral,Cassava,2019,8,Rainy Season,31.000,5033,162.3500
20190832616,Littoral,garlic,2019,8,Rainy Season,25.000,5396,215.8400
20190840218,Littoral,Pepper,2019,8,Rainy Season,58.000,3718,64.1000
20190840895,Littoral,Rubber,2019,8,Rainy Season,21.000,9664,460.1900
20190841645,Littoral,Tomatoes,2019,8,Rainy Season,99.000,7329,74.0300
20190844448,Littoral,Papaya,2019,8,Rainy Season,40.000,2881,72.0300
20190848204,Littoral,Onion,2019,8,Rainy Season,82.000,4512,55.0200
20190848475,Littoral,Oil,2019,8,Rainy Season,99.000,5597,56.5400
20190852244,Littoral,Taro,2019,8,Rainy Season,78.000,2926,37.5100
20190869933,Littoral,Macabo,2019,8,Rainy Season,81.000,8003,98.8000
20190871736,Littoral,Carrot,2019,8,Rainy Season,80.000,199,2.4900
20190873984,Littoral,Chilli,2019,8,Rainy Season,33.000,2259,68.4500
20190875213,Littoral,Watermelon,2019,8,Rainy Season,84.000,8719,103.8000
20190878113,Littoral,Mango,2019,8,Rainy Season,21.000,6518,310.3800
20190879461,Littoral,Eggplant (garden eggs),2019,8,Rainy Season,53.000,6945,131.0400
20190882350,Littoral,Cabbage,2019,8,Rainy Season,95.000,599,6.3100
20190882530,Littoral,Soya,2019,8,Rainy Season,52.000,8207,157.8300
20190886557,Littoral,Sweet potato,2019,8,Rainy Season,25.000,8291,331.6400
20190886962,Littoral,Black nightshade,2019,8,Rainy Season,58.000,9884,170.4100
20190887784,Littoral,Paddy rice,2019,8,Rainy Season,83.000,5036,60.6700
20190892447,Littoral,Orange,2019,8,Rainy Season,57.000,1725,30.2600
20190812598,Southwest,Taro,2019,8,Rainy Season,32.000,4927,153.9700
20190813962,Southwest,Cocoa,2019,8,Rainy Season,76.000,9530,125.3900
20190814024,Southwest,Robusta coffee,2019,8,Rainy Season,82.000,9788,119.3700
20190821261,Southwest,Paddy rice,2019,8,Rainy Season,66.000,8251,125.0200
20190831365,Southwest,Cassava,2019,8,Rainy Season,41.000,2676,65.2700
20190833779,Southwest,Yam,2019,8,Rainy Season,27.000,6287,232.8500
20190837079,Southwest,Orange,2019,8,Rainy Season,60.000,4892,81.5300
20190847891,Southwest,Avocado,2019,8,Rainy Season,27.000,5432,201.1900
20190848692,Southwest,Macabo,2019,8,Rainy Season,30.000,1033,34.4300
20190861298,Southwest,Cowpea,2019,8,Rainy Season,99.000,5611,56.6800
20190879818,Southwest,Mango,2019,8,Rainy Season,27.000,1647,61.0000
20190885436,Southwest,Papaya,2019,8,Rainy Season,65.000,5036,77.4800
20190886760,Southwest,Voandzou,2019,8,Rainy Season,99.000,5953,60.1300
20190894078,Southwest,Watermelon,2019,8,Rainy Season,96.000,849,8.8400
20190895873,Southwest,Sweet potato,2019,8,Rainy Season,56.000,1377,24.5900
20190898229,Southwest,Rubber,2019,8,Rainy Season,71.000,358,5.0400
20190800198,Littoral,Carrot,2019,8,Rainy Season,69.000,1104,16.0000
20190801924,Littoral,Coffee Arabica,2019,8,Rainy Season,74.000,1791,24.2000
20190802955,Littoral,Oil,2019,8,Rainy Season,27.000,4925,182.4100
20190804483,Littoral,Paddy rice,2019,8,Rainy Season,43.000,4576,106.4200
20190807710,Littoral,Pepper,2019,8,Rainy Season,96.000,1480,15.4200
20190809638,Littoral,Voandzou,2019,8,Rainy Season,51.000,2904,56.9400
20190812685,Littoral,Papaya,2019,8,Rainy Season,68.000,7507,110.4000
20190812686,Littoral,Avocado,2019,8,Rainy Season,81.000,311,3.8400
20190826229,Littoral,Cocoa,2019,8,Rainy Season,67.000,5200,77.6100
20190831324,Littoral,Rubber,2019,8,Rainy Season,82.000,5531,67.4500
20190831556,Littoral,Macabo,2019,8,Rainy Season,25.000,9150,366.0000
20190834462,Littoral,Robusta coffee,2019,8,Rainy Season,83.000,9872,118.9400
20190836355,Littoral,Sugar cane,2019,8,Rainy Season,21.000,7422,353.4300
20190837747,Littoral,Soya,2019,8,Rainy Season,31.000,5804,187.2300
20190850505,Littoral,Eggplant (garden eggs),2019,8,Rainy Season,93.000,1773,19.0600
20190853202,Littoral,Cabbage,2019,8,Rainy Season,66.000,6378,96.6400
20190856615,Littoral,Cassava,2019,8,Rainy Season,33.000,4343,131.6100
20190858073,Littoral,Tomatoes,2019,8,Rainy Season,40.000,8338,208.4500
20190858246,Littoral,Mango,2019,8,Rainy Season,92.000,1373,14.9200
20190859443,Littoral,Sweet potato,2019,8,Rainy Season,20.000,8638,431.9000
20190860438,Littoral,Mushroom,2019,8,Rainy Season,69.000,4394,63.6800
20190866740,Littoral,Black nightshade,2019,8,Rainy Season,93.000,557,5.9900
20190872096,Littoral,garlic,2019,8,Rainy Season,33.000,7560,229.0900
20190876366,Littoral,Taro,2019,8,Rainy Season,67.000,3770,56.2700
20190888153,Littoral,Orange,2019,8,Rainy Season,76.000,5028,66.1600
20190891927,Littoral,Onion,2019,8,Rainy Season,77.000,3135,40.7100
20190895101,Littoral,Chilli,2019,8,Rainy Season,28.000,3930,140.3600
20190897314,Littoral,Watermelon,2019,8,Rainy Season,37.000,3293,89.0000
20190814963,North,Maize,2019,8,Rainy Season,23.000,5016,218.0900
20190851386,North,Cowpea,2019,8,Rainy Season,96.000,8154,84.9400
20190858723,North,Millet,2019,8,Rainy Season,37.000,7277,196.6800
20190874917,North,Sesame,2019,8,Rainy Season,45.000,9081,201.8000
20190803045,West,Cocoa,2019,8,Rainy Season,88.000,9684,110.0500
20190806968,West,Tomatoes,2019,8,Rainy Season,30.000,3286,109.5300
20190814179,West,Chilli,2019,8,Rainy Season,89.000,8153,91.6100
20190822567,West,Maize,2019,8,Rainy Season,81.000,4003,49.4200
20190825058,West,Yam,2019,8,Rainy Season,42.000,8087,192.5500
20190856187,West,Oil,2019,8,Rainy Season,58.000,6607,113.9100
20190885143,West,Avocado,2019,8,Rainy Season,94.000,1451,15.4400
20190803958,Centre,Tomatoes,2019,8,Rainy Season,29.000,4074,140.4800
20190808040,Centre,Carrot,2019,8,Rainy Season,86.000,1286,14.9500
20190825947,Centre,Mushroom,2019,8,Rainy Season,32.000,4424,138.2500
20190826512,Centre,Sweet potato,2019,8,Rainy Season,54.000,9979,184.8000
20190828729,Centre,Cabbage,2019,8,Rainy Season,93.000,7708,82.8800
20190831503,Centre,Cowpea,2019,8,Rainy Season,24.000,1487,61.9600
20190833162,Centre,Pepper,2019,8,Rainy Season,43.000,8652,201.2100
20190833430,Centre,Watermelon,2019,8,Rainy Season,71.000,9328,131.3800
20190834946,Centre,Chilli,2019,8,Rainy Season,39.000,161,4.1300
20190841589,Centre,Black nightshade,2019,8,Rainy Season,34.000,7095,208.6800
20190844789,Centre,Eggplant (garden eggs),2019,8,Rainy Season,49.000,3619,73.8600
20190853571,Centre,Potato,2019,8,Rainy Season,71.000,1269,17.8700
20190861513,Centre,garlic,2019,8,Rainy Season,68.000,4616,67.8800
20190867722,Centre,Papaya,2019,8,Rainy Season,22.000,6207,282.1400
20190871751,Centre,Cassava,2019,8,Rainy Season,55.000,3755,68.2700
20190875869,Centre,Orange,2019,8,Rainy Season,90.000,5128,56.9800
20190881882,Centre,Onion,2019,8,Rainy Season,54.000,6060,112.2200
20190895022,Centre,Maize,2019,8,Rainy Season,47.000,4922,104.7200
20190801490,Centre,Watermelon,2019,8,Rainy Season,78.000,5786,74.1800
20190810797,Centre,Cassava,2019,8,Rainy Season,40.000,4468,111.7000
20190817721,Centre,Orange,2019,8,Rainy Season,82.000,1900,23.1700
20190828349,Centre,Onion,2019,8,Rainy Season,52.000,1470,28.2700
20190833029,Centre,Sweet potato,2019,8,Rainy Season,28.000,1913,68.3200
20190833080,Centre,Potato,2019,8,Rainy Season,95.000,2756,29.0100
20190837811,Centre,Mushroom,2019,8,Rainy Season,43.000,6078,141.3500
20190839157,Centre,Pepper,2019,8,Rainy Season,90.000,7916,87.9600
20190842191,Centre,Cowpea,2019,8,Rainy Season,80.000,6505,81.3100
20190847508,Centre,Maize,2019,8,Rainy Season,45.000,5195,115.4400
20190851018,Centre,Black nightshade,2019,8,Rainy Season,81.000,9225,113.8900
20190856130,Centre,Cabbage,2019,8,Rainy Season,87.000,3932,45.2000
20190857160,Centre,Chilli,2019,8,Rainy Season,98.000,3144,32.0800
20190857681,Centre,Carrot,2019,8,Rainy Season,65.000,3713,57.1200
20190889108,Centre,Tomatoes,2019,8,Rainy Season,61.000,9217,151.1000
20190890842,Centre,garlic,2019,8,Rainy Season,54.000,7485,138.6100
20190892829,Centre,Eggplant (garden eggs),2019,8,Rainy Season,44.000,5365,121.9300
20190893194,Centre,Papaya,2019,8,Rainy Season,86.000,8635,100.4100
20190801367,West,Cocoa,2019,8,Rainy Season,72.000,5111,70.9900
20190804404,West,Maize,2019,8,Rainy Season,56.000,9503,169.7000
20190828695,West,Chilli,2019,8,Rainy Season,31.000,2831,91.3200
20190833597,West,Tomatoes,2019,8,Rainy Season,24.000,5249,218.7100
20190860383,West,Oil,2019,8,Rainy Season,46.000,8260,179.5700
20190864486,West,Avocado,2019,8,Rainy Season,68.000,8269,121.6000
20190878667,West,Yam,2019,8,Rainy Season,74.000,297,4.0100
20190801752,Farnorth,Millet,2019,8,Rainy Season,90.000,4931,54.7900
20190818284,Farnorth,Sorghum,2019,8,Rainy Season,62.000,5442,87.7700
20190800470,Adamawa,Millet,2019,8,Rainy Season,23.000,1779,77.3500
20190831114,Adamawa,Sesame,2019,8,Rainy Season,68.000,9387,138.0400
20190869538,Adamawa,Sorghum,2019,8,Rainy Season,54.000,4720,87.4100
20190891770,Adamawa,Maize,2019,8,Rainy Season,72.000,7459,103.6000
20190805069,Northwest,Sorghum,2019,8,Rainy Season,65.000,4514,69.4500
20190832733,Northwest,Cowpea,2019,8,Rainy Season,73.000,4730,64.7900
20190832953,Northwest,Yam,2019,8,Rainy Season,95.000,3112,32.7600
20190860734,Northwest,Potato,2019,8,Rainy Season,27.000,1835,67.9600
20190831214,Northwest,Cowpea,2019,8,Rainy Season,33.000,3098,93.8800
20190847685,Northwest,Potato,2019,8,Rainy Season,99.000,5870,59.2900
20190882977,Northwest,Sorghum,2019,8,Rainy Season,79.000,1368,17.3200
20190895216,Northwest,Yam,2019,8,Rainy Season,32.000,5781,180.6600
20190915070,Southwest,Voandzou,2019,9,Rainy Season,28.000,949,33.8900
20190917079,Southwest,Taro,2019,9,Rainy Season,33.000,5268,159.6400
20190921775,Southwest,Cassava,2019,9,Rainy Season,27.000,8140,301.4800
20190933476,Southwest,Rubber,2019,9,Rainy Season,50.000,3527,70.5400
20190936218,Southwest,Papaya,2019,9,Rainy Season,60.000,1730,28.8300
20190940499,Southwest,Sweet potato,2019,9,Rainy Season,70.000,2953,42.1900
20190943590,Southwest,Robusta coffee,2019,9,Rainy Season,99.000,3121,31.5300
20190949908,Southwest,Avocado,2019,9,Rainy Season,62.000,1543,24.8900
20190959057,Southwest,Mango,2019,9,Rainy Season,71.000,4304,60.6200
20190967035,Southwest,Orange,2019,9,Rainy Season,52.000,7230,139.0400
20190969852,Southwest,Macabo,2019,9,Rainy Season,70.000,2103,30.0400
20190977592,Southwest,Cowpea,2019,9,Rainy Season,56.000,695,12.4100
20190978911,Southwest,Paddy rice,2019,9,Rainy Season,73.000,6208,85.0400
20190982768,Southwest,Yam,2019,9,Rainy Season,41.000,8567,208.9500
20190986827,Southwest,Watermelon,2019,9,Rainy Season,38.000,3110,81.8400
20190991377,Southwest,Cocoa,2019,9,Rainy Season,88.000,2451,27.8500
20190902426,Littoral,Carrot,2019,9,Rainy Season,69.000,2258,32.7200
20190904928,Littoral,Sweet potato,2019,9,Rainy Season,94.000,2038,21.6800
20190909594,Littoral,Orange,2019,9,Rainy Season,86.000,3570,41.5100
20190909877,Littoral,Rubber,2019,9,Rainy Season,22.000,3395,154.3200
20190910300,Littoral,Cocoa,2019,9,Rainy Season,79.000,1784,22.5800
20190917639,Littoral,Avocado,2019,9,Rainy Season,98.000,5042,51.4500
20190918136,Littoral,garlic,2019,9,Rainy Season,49.000,6159,125.6900
20190921185,Littoral,Tomatoes,2019,9,Rainy Season,52.000,3791,72.9000
20190923926,Littoral,Coffee Arabica,2019,9,Rainy Season,55.000,5894,107.1600
20190924166,Littoral,Eggplant (garden eggs),2019,9,Rainy Season,54.000,7109,131.6500
20190927015,Littoral,Cassava,2019,9,Rainy Season,72.000,1444,20.0600
20190931523,Littoral,Robusta coffee,2019,9,Rainy Season,52.000,4413,84.8700
20190932223,Littoral,Sugar cane,2019,9,Rainy Season,70.000,8993,128.4700
20190939373,Littoral,Taro,2019,9,Rainy Season,20.000,8524,426.2000
20190944650,Littoral,Oil,2019,9,Rainy Season,32.000,5038,157.4400
20190949278,Littoral,Voandzou,2019,9,Rainy Season,45.000,7401,164.4700
20190950695,Littoral,Watermelon,2019,9,Rainy Season,81.000,1538,18.9900
20190952505,Littoral,Macabo,2019,9,Rainy Season,93.000,8128,87.4000
20190953051,Littoral,Mushroom,2019,9,Rainy Season,72.000,5848,81.2200
20190960995,Littoral,Pepper,2019,9,Rainy Season,46.000,7294,158.5700
20190962893,Littoral,Cabbage,2019,9,Rainy Season,94.000,6825,72.6100
20190963080,Littoral,Mango,2019,9,Rainy Season,97.000,4767,49.1400
20190972973,Littoral,Paddy rice,2019,9,Rainy Season,46.000,4776,103.8300
20190979158,Littoral,Black nightshade,2019,9,Rainy Season,58.000,4621,79.6700
20190980032,Littoral,Soya,2019,9,Rainy Season,69.000,4864,70.4900
20190986755,Littoral,Papaya,2019,9,Rainy Season,87.000,5829,67.0000
20190987559,Littoral,Onion,2019,9,Rainy Season,35.000,9735,278.1400
20190997767,Littoral,Chilli,2019,9,Rainy Season,96.000,5134,53.4800
20190900359,South,Cocoa,2019,9,Rainy Season,52.000,1888,36.3100
20190913109,South,Oil,2019,9,Rainy Season,25.000,6124,244.9600
20190968097,South,Taro,2019,9,Rainy Season,92.000,7788,84.6500
20190982454,South,Cassava,2019,9,Rainy Season,97.000,5512,56.8200
20190986801,South,Robusta coffee,2019,9,Rainy Season,56.000,8599,153.5500
20190907530,East,Oil,2019,9,Rainy Season,58.000,6694,115.4100
20190957761,East,Taro,2019,9,Rainy Season,20.000,4841,242.0500
20190959096,East,Cocoa,2019,9,Rainy Season,87.000,2119,24.3600
20190970515,East,Cassava,2019,9,Rainy Season,49.000,8331,170.0200
20190972990,East,Robusta coffee,2019,9,Rainy Season,36.000,1638,45.5000
20190904235,Southwest,Voandzou,2019,9,Rainy Season,26.000,5739,220.7300
20190909398,Southwest,Paddy rice,2019,9,Rainy Season,30.000,6253,208.4300
20190917750,Southwest,Cassava,2019,9,Rainy Season,93.000,1081,11.6200
20190921590,Southwest,Cowpea,2019,9,Rainy Season,53.000,7059,133.1900
20190923694,Southwest,Macabo,2019,9,Rainy Season,100.000,3530,35.3000
20190927837,Southwest,Robusta coffee,2019,9,Rainy Season,30.000,9154,305.1300
20190928579,Southwest,Avocado,2019,9,Rainy Season,97.000,8641,89.0800
20190941056,Southwest,Papaya,2019,9,Rainy Season,42.000,2261,53.8300
20190950050,Southwest,Taro,2019,9,Rainy Season,94.000,2730,29.0400
20190954429,Southwest,Rubber,2019,9,Rainy Season,33.000,7770,235.4500
20190956139,Southwest,Yam,2019,9,Rainy Season,95.000,8928,93.9800
20190961682,Southwest,Cocoa,2019,9,Rainy Season,88.000,2690,30.5700
20190964068,Southwest,Sweet potato,2019,9,Rainy Season,86.000,622,7.2300
20190974877,Southwest,Orange,2019,9,Rainy Season,38.000,4913,129.2900
20190975451,Southwest,Mango,2019,9,Rainy Season,79.000,7575,95.8900
20190979148,Southwest,Watermelon,2019,9,Rainy Season,55.000,2094,38.0700
20190900293,South,Taro,2019,9,Rainy Season,91.000,3751,41.2200
20190909056,South,Oil,2019,9,Rainy Season,30.000,6631,221.0300
20190927182,South,Cocoa,2019,9,Rainy Season,54.000,9213,170.6100
20190964578,South,Cassava,2019,9,Rainy Season,87.000,3347,38.4700
20190982728,South,Robusta coffee,2019,9,Rainy Season,43.000,965,22.4400
20190907179,Littoral,Avocado,2019,9,Rainy Season,50.000,7926,158.5200
20190908022,Littoral,Carrot,2019,9,Rainy Season,31.000,9680,312.2600
20190919796,Littoral,Black nightshade,2019,9,Rainy Season,77.000,7609,98.8200
20190921765,Littoral,Eggplant (garden eggs),2019,9,Rainy Season,94.000,2714,28.8700
20190924569,Littoral,Mango,2019,9,Rainy Season,40.000,4287,107.1700
20190929150,Littoral,Voandzou,2019,9,Rainy Season,20.000,5728,286.4000
20190930384,Littoral,Soya,2019,9,Rainy Season,41.000,8124,198.1500
20190934432,Littoral,Chilli,2019,9,Rainy Season,23.000,6509,283.0000
20190937281,Littoral,Robusta coffee,2019,9,Rainy Season,92.000,4130,44.8900
20190939704,Littoral,Taro,2019,9,Rainy Season,39.000,3058,78.4100
20190941434,Littoral,Sweet potato,2019,9,Rainy Season,62.000,6522,105.1900
20190941850,Littoral,Onion,2019,9,Rainy Season,26.000,3857,148.3500
20190949237,Littoral,garlic,2019,9,Rainy Season,95.000,8416,88.5900
20190950515,Littoral,Orange,2019,9,Rainy Season,45.000,5302,117.8200
20190952143,Littoral,Cassava,2019,9,Rainy Season,62.000,8994,145.0600
20190954609,Littoral,Rubber,2019,9,Rainy Season,57.000,5772,101.2600
20190959098,Littoral,Pepper,2019,9,Rainy Season,26.000,676,26.0000
20190959136,Littoral,Papaya,2019,9,Rainy Season,30.000,5022,167.4000
20190963199,Littoral,Paddy rice,2019,9,Rainy Season,89.000,1498,16.8300
20190967967,Littoral,Sugar cane,2019,9,Rainy Season,39.000,7441,190.7900
20190974702,Littoral,Coffee Arabica,2019,9,Rainy Season,24.000,6989,291.2100
20190979354,Littoral,Watermelon,2019,9,Rainy Season,59.000,9871,167.3100
20190980191,Littoral,Macabo,2019,9,Rainy Season,85.000,444,5.2200
20190983039,Littoral,Cocoa,2019,9,Rainy Season,77.000,1423,18.4800
20190994469,Littoral,Mushroom,2019,9,Rainy Season,69.000,2902,42.0600
20190995819,Littoral,Tomatoes,2019,9,Rainy Season,34.000,2374,69.8200
20190997377,Littoral,Cabbage,2019,9,Rainy Season,84.000,5818,69.2600
20190997428,Littoral,Oil,2019,9,Rainy Season,23.000,6423,279.2600
20190900972,Southwest,Cassava,2019,9,Rainy Season,68.000,1725,25.3700
20190903309,Southwest,Mango,2019,9,Rainy Season,66.000,393,5.9500
20190906346,Southwest,Avocado,2019,9,Rainy Season,52.000,307,5.9000
20190912679,Southwest,Cocoa,2019,9,Rainy Season,33.000,6733,204.0300
20190913894,Southwest,Sweet potato,2019,9,Rainy Season,20.000,7532,376.6000
20190920391,Southwest,Orange,2019,9,Rainy Season,37.000,3943,106.5700
20190927667,Southwest,Yam,2019,9,Rainy Season,76.000,8392,110.4200
20190931985,Southwest,Paddy rice,2019,9,Rainy Season,80.000,5923,74.0400
20190946071,Southwest,Papaya,2019,9,Rainy Season,40.000,4692,117.3000
20190960517,Southwest,Rubber,2019,9,Rainy Season,58.000,3170,54.6600
20190961654,Southwest,Taro,2019,9,Rainy Season,86.000,5512,64.0900
20190965148,Southwest,Watermelon,2019,9,Rainy Season,64.000,4765,74.4500
20190982813,Southwest,Macabo,2019,9,Rainy Season,62.000,2116,34.1300
20190983474,Southwest,Voandzou,2019,9,Rainy Season,82.000,4255,51.8900
20190993586,Southwest,Robusta coffee,2019,9,Rainy Season,58.000,9906,170.7900
20190995375,Southwest,Cowpea,2019,9,Rainy Season,22.000,8392,381.4500
20190900393,Littoral,Macabo,2019,9,Rainy Season,45.000,6491,144.2400
20190906946,Littoral,Orange,2019,9,Rainy Season,83.000,2718,32.7500
20190914021,Littoral,Cabbage,2019,9,Rainy Season,95.000,5268,55.4500
20190917047,Littoral,Carrot,2019,9,Rainy Season,88.000,2465,28.0100
20190919501,Littoral,Chilli,2019,9,Rainy Season,82.000,538,6.5600
20190927082,Littoral,Rubber,2019,9,Rainy Season,53.000,2425,45.7500
20190935030,Littoral,Cocoa,2019,9,Rainy Season,41.000,4949,120.7100
20190937471,Littoral,Taro,2019,9,Rainy Season,73.000,8174,111.9700
20190939580,Littoral,Watermelon,2019,9,Rainy Season,83.000,4079,49.1400
20190940046,Littoral,Soya,2019,9,Rainy Season,79.000,522,6.6100
20190942254,Littoral,Eggplant (garden eggs),2019,9,Rainy Season,84.000,7530,89.6400
20190947937,Littoral,Robusta coffee,2019,9,Rainy Season,100.000,3533,35.3300
20190961610,Littoral,Cassava,2019,9,Rainy Season,50.000,1366,27.3200
20190967536,Littoral,Coffee Arabica,2019,9,Rainy Season,98.000,8480,86.5300
20190968552,Littoral,Avocado,2019,9,Rainy Season,33.000,4579,138.7600
20190969766,Littoral,Pepper,2019,9,Rainy Season,45.000,3917,87.0400
20190976460,Littoral,Sugar cane,2019,9,Rainy Season,22.000,5750,261.3600
20190977972,Littoral,Mushroom,2019,9,Rainy Season,29.000,9223,318.0300
20190979855,Littoral,Papaya,2019,9,Rainy Season,100.000,9299,92.9900
20190980064,Littoral,Oil,2019,9,Rainy Season,54.000,2919,54.0600
20190980928,Littoral,Paddy rice,2019,9,Rainy Season,30.000,378,12.6000
